table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,already_in_cm04_card
HNO_INFO_2,"This table contains common information from General Use Notes items. This table focuses on one time only data while other HNO tables (e.g., NOTES_ACCT, CODING_CLA_NOTES) contain the data for different note types.",TRANSLATION_LANGUAGE_ID_LANGUAGE_NAME,VARCHAR,False,False,"The language name. If the language is written and uses more than one script to represent it, the name will contain the script in parentheses after the language name.",core note lifecycle,False,False
HNO_INFO_2,"This table contains common information from General Use Notes items. This table focuses on one time only data while other HNO tables (e.g., NOTES_ACCT, CODING_CLA_NOTES) contain the data for different note types.",NOT_RESEARCH_RELATED_YN,VARCHAR,False,False,Indicates whether the current note has been explicitly marked as not being related to research for this note. 'Y' indicates that the note has been marked as not research related. 'N' indicates that the note is related to research. NULL indicates that a decision has not been made yet.,core note lifecycle,False,False
HNO_INFO_2,"This table contains common information from General Use Notes items. This table focuses on one time only data while other HNO tables (e.g., NOTES_ACCT, CODING_CLA_NOTES) contain the data for different note types.",PRIVATE_YN,VARCHAR,False,False,Stores whether this note is considered private to the author or visible by others.,core note lifecycle,False,False
HNO_LET_DICTN,This table contains the items associated with letter dictations.,NOTE_CSN_ID,NUMERIC,False,False,The contact serial number (CSN) of the contact.,dictation/transcription,False,False
HNO_LET_DICTN,This table contains the items associated with letter dictations.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,dictation/transcription,False,False
HNO_LET_DICTN,This table contains the items associated with letter dictations.,LET_DICTN_USER_ID,VARCHAR,False,False,The User ID of the person who dictated the letter.,dictation/transcription,False,False
HNO_LET_DICTN,This table contains the items associated with letter dictations.,LET_DICTN_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,dictation/transcription,False,False
HNO_LINKED_PATS,Linked patients for EHI Export.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
HNO_LINKED_PATS,Linked patients for EHI Export.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
HNO_LINKED_PATS,Linked patients for EHI Export.,LINKED_PAT_ID,VARCHAR,False,False,The list of patients (EPT) that this HNO is associated with for Electronic Health Information (EHI) Export,core note lifecycle,False,False
HNO_LINKED_RQGS,This table stores the list of requisition groupers associated with a note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
HNO_LINKED_RQGS,This table stores the list of requisition groupers associated with a note.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
HNO_LINKED_RQGS,This table stores the list of requisition groupers associated with a note.,RQG_GROUPER_ID,NUMERIC,False,False,The unique ID of the requisition grouper associated with the note.,core note lifecycle,False,False
HNO_MYC_LET_INFO,This table contains MyChart related information for letters. It includes whether a letter is released to MyChart and the date/time it was released to MyChart.,NOTE_ID,VARCHAR,False,False,The unique identifier for the note record.,core note lifecycle,False,False
HNO_MYC_LET_INFO,This table contains MyChart related information for letters. It includes whether a letter is released to MyChart and the date/time it was released to MyChart.,LET_REL_MYC_DTTM,DATETIME (Local),False,False,Instant at which the letter was released to MyChart.,core note lifecycle,True,False
HNO_MYC_LET_INFO,This table contains MyChart related information for letters. It includes whether a letter is released to MyChart and the date/time it was released to MyChart.,LET_REL_TO_MYC_YN,VARCHAR,False,False,Indicates whether the letter is released to MyChart.,core note lifecycle,False,False
HNO_ORDERS,Orders that are associated to the note.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
HNO_ORDERS,Orders that are associated to the note.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
HNO_ORDERS,Orders that are associated to the note.,ORDER_ID,NUMERIC,False,False,The order ID associated to the note.,core note lifecycle,False,False
HNO_ORDERS,Orders that are associated to the note.,ORDER_DAT,VARCHAR,False,False,The order DAT associated to the note.,core note lifecycle,False,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,CHG_CREATED_YN,VARCHAR,False,False,This item stores the flag that indicates whether a placeholder charge was created or not.,core note lifecycle,False,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,CHG_ACTION_USER_ID,VARCHAR,False,False,This item stores the user that submitted the action Create Placeholder Charge.,core note lifecycle,False,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,CHG_ACTION_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,core note lifecycle,False,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,CHG_ACTION_UTC_DTTM,DATETIME (UTC),False,False,This item stores the instant when the action Create Placeholder Charge was submitted.,core note lifecycle,True,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,CHG_PROC_ID_PROC_NAME,VARCHAR,False,False,The name of each procedure.,core note lifecycle,False,False
HNO_PLACEHOLDER_CHARGE,Contains items related to Create Placeholder Charge action.,CHG_FAIL_REASON_C_NAME,VARCHAR,False,False,This item stores the fail reasons for not creating placeholder charges.,core note lifecycle,False,False
HNO_PLAIN_TEXT,This table extracts notes that are stored only in plain text. This table does not contain any notes that are stored in rich text. HNO_NOTE_TEXT should still be used for reporting purposes.,NOTE_CSN_ID,NUMERIC,False,False,The contact serial number (CSN) of the contact.,core note lifecycle,False,False
HNO_PLAIN_TEXT,This table extracts notes that are stored only in plain text. This table does not contain any notes that are stored in rich text. HNO_NOTE_TEXT should still be used for reporting purposes.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,core note lifecycle,False,False
HNO_PLAIN_TEXT,This table extracts notes that are stored only in plain text. This table does not contain any notes that are stored in rich text. HNO_NOTE_TEXT should still be used for reporting purposes.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
HNO_PLAIN_TEXT,This table extracts notes that are stored only in plain text. This table does not contain any notes that are stored in rich text. HNO_NOTE_TEXT should still be used for reporting purposes.,NOTE_TEXT,VARCHAR,False,False,Content of the plain text note.,core note lifecycle,False,False
HNO_SCREENING_PROGRAM,Screening program associated with the radiology letter.,NOTE_ID,VARCHAR,False,False,The unique identifier (.1 item) for the note record.,core note lifecycle,False,False
HNO_SCREENING_PROGRAM,Screening program associated with the radiology letter.,LINE,INTEGER,False,False,The line number for the information associated with this record. Multiple pieces of information can be associated with this record.,core note lifecycle,False,False
HNO_SCREENING_PROGRAM,Screening program associated with the radiology letter.,SCREENING_PROGRAM_C_NAME,VARCHAR,False,False,The screening program type category ID for the note record.,core note lifecycle,False,False
HNO_SMARTFORM_LINK,This table contains a list of SmartBlocks and the SmartForms that are linked to those SmartBlocks in a particular note.,NOTE_CSN_ID,NUMERIC,False,False,The contact serial number (CSN) of the contact.,smart-tool usage (SmartText/SmartForm/SmartBlock),False,False
